county,date,status,number
Coos,2021-09-04,APPROVED,11
Coos,2021-09-04,PENDING,1
Coos,2021-09-05,APPROVED,1
Coos,2021-09-06,APPROVED,9
Coos,2021-09-06,CANCELED,1
Coos,2021-09-06,PENDING,1
Coos,2021-09-07,APPROVED,16
Coos,2021-09-07,CANCELED,1
Coos,2021-09-08,APPROVED,16
Coos,2021-09-09,APPROVED,15
Coos,2021-09-09,PENDING,1
Coos,2021-09-10,APPROVED,24
Coos,2021-09-10,CANCELED,2
Coos,2021-09-11,APPROVED,14
Coos,2021-09-11,CANCELED,1
Coos,2021-09-12,APPROVED,10
Coos,2021-09-13,APPROVED,12
Coos,2021-09-13,CANCELED,1
Coos,2021-09-14,APPROVED,9
Coos,2021-09-15,APPROVED,20
Coos,2021-09-16,APPROVED,15
Coos,2021-09-17,APPROVED,15
Coos,2021-09-17,CANCELED,1
Coos,2021-09-17,PENDING,1
Coos,2021-09-18,APPROVED,14
Coos,2021-09-18,CANCELED,1
Coos,2021-09-19,APPROVED,3
Coos,2021-09-20,APPROVED,12
Coos,2021-09-21,APPROVED,7
Coos,2021-09-22,APPROVED,16
Coos,2021-09-22,PENDING,1
Coos,2021-09-23,APPROVED,13
Coos,2021-09-23,CANCELED,1
Coos,2021-09-24,APPROVED,11
Coos,2021-09-24,DENIED,1
Coos,2021-09-24,PENDING,1
Coos,2021-09-25,APPROVED,14
Coos,2021-09-25,CANCELED,1
Coos,2021-09-26,APPROVED,13
Coos,2021-09-26,PENDING,1
Coos,2021-09-27,APPROVED,18
Coos,2021-09-28,APPROVED,16
Coos,2021-09-29,APPROVED,25
Coos,2021-09-29,PENDING,2
Coos,2021-09-30,APPROVED,25
Coos,2021-09-30,CANCELED,1
Coos,2021-09-30,DENIED,1
Coos,2021-10-01,APPROVED,29
Coos,2021-10-01,PENDING,2
Coos,2021-10-02,APPROVED,20
Coos,2021-10-02,CANCELED,2
Coos,2021-10-03,APPROVED,7
Coos,2021-10-03,PENDING,1
Coos,2021-10-04,APPROVED,17
Coos,2021-10-05,APPROVED,15
Coos,2021-10-06,APPROVED,10
Coos,2021-10-07,APPROVED,22
Coos,2021-10-07,PENDING,1
Coos,2021-10-08,APPROVED,23
Coos,2021-10-09,APPROVED,11
Coos,2021-10-09,CANCELED,1
Coos,2021-10-10,APPROVED,11
Coos,2021-10-11,APPROVED,19
Coos,2021-10-12,APPROVED,10
Coos,2021-10-12,CANCELED,1
Coos,2021-10-13,APPROVED,22
Coos,2021-10-14,APPROVED,14
Coos,2021-10-14,DENIED,1
Coos,2021-10-15,APPROVED,9
Coos,2021-10-15,CANCELED,1
Coos,2021-10-16,APPROVED,11
Coos,2021-10-17,APPROVED,4
Coos,2021-10-18,APPROVED,11
Coos,2021-10-18,CANCELED,1
Coos,2021-10-19,APPROVED,14
Coos,2021-10-20,APPROVED,20
Coos,2021-10-20,DENIED,1
Coos,2021-10-21,APPROVED,14
Coos,2021-10-22,APPROVED,22
Coos,2021-10-23,APPROVED,12
Coos,2021-10-23,CANCELED,1
Coos,2021-10-24,APPROVED,8
Coos,2021-10-24,CANCELED,1
Coos,2021-10-25,APPROVED,27
Coos,2021-10-25,CANCELED,1
Coos,2021-10-25,PENDING,1
Coos,2021-10-26,APPROVED,20
Coos,2021-10-27,APPROVED,14
Coos,2021-10-27,PENDING,1
Coos,2021-10-28,APPROVED,18
Coos,2021-10-28,CANCELED,1
Coos,2021-10-29,APPROVED,11
Coos,2021-10-30,APPROVED,9
Coos,2021-10-31,APPROVED,6
Coos,2021-11-01,APPROVED,12
Coos,2021-11-02,APPROVED,19
Coos,2021-11-02,CANCELED,1
Coos,2021-11-03,APPROVED,15
Coos,2021-11-04,APPROVED,19
Coos,2021-11-05,APPROVED,21
Coos,2021-11-05,CANCELED,1
Coos,2021-11-05,DENIED,1
Coos,2021-11-06,APPROVED,20
Coos,2021-11-06,CANCELED,2
Coos,2021-11-07,APPROVED,6
Coos,2021-11-08,APPROVED,14
Coos,2021-11-09,APPROVED,9
Coos,2021-11-09,CANCELED,1
Coos,2021-11-10,APPROVED,14
Coos,2021-11-10,CANCELED,2
Coos,2021-11-10,PENDING,1
Coos,2021-11-11,APPROVED,16
Coos,2021-11-11,CANCELED,1
Coos,2021-11-12,APPROVED,20
Coos,2021-11-12,CANCELED,1
Coos,2021-11-12,PENDING,1
Coos,2021-11-13,APPROVED,11
Coos,2021-11-13,DENIED,1
Coos,2021-11-14,APPROVED,4
Coos,2021-11-15,APPROVED,15
Coos,2021-11-16,APPROVED,13
Coos,2021-11-17,APPROVED,14
Coos,2021-11-18,APPROVED,19
Coos,2021-11-18,CANCELED,1
Coos,2021-11-18,PENDING,1
Coos,2021-11-19,APPROVED,20
Coos,2021-11-19,PENDING,1
Coos,2021-11-20,APPROVED,16
Coos,2021-11-21,APPROVED,3
Coos,2021-11-22,APPROVED,23
Coos,2021-11-22,DENIED,1
Coos,2021-11-22,PENDING,1
Coos,2021-11-23,APPROVED,16
Coos,2021-11-24,APPROVED,30
Coos,2021-11-26,APPROVED,49
Coos,2021-11-26,CANCELED,3
Coos,2021-11-26,DENIED,2
Coos,2021-11-27,APPROVED,20
Coos,2021-11-27,CANCELED,1
Coos,2021-11-28,APPROVED,5
Coos,2021-11-28,CANCELED,1
Coos,2021-11-29,APPROVED,28
Coos,2021-11-30,APPROVED,16
Coos,2021-11-30,PENDING,1
Coos,2021-12-01,APPROVED,29
Coos,2021-12-01,PENDING,1
Coos,2021-12-02,APPROVED,28
Coos,2021-12-03,APPROVED,32
Coos,2021-12-04,APPROVED,25
Coos,2021-12-04,CANCELED,1
Coos,2021-12-04,PENDING,1
Coos,2021-12-05,APPROVED,2
Coos,2021-12-06,APPROVED,20
Coos,2021-12-07,APPROVED,18
Coos,2021-12-07,DENIED,1
Coos,2021-12-08,APPROVED,30
Coos,2021-12-09,APPROVED,22
Coos,2021-12-09,PENDING,1
Coos,2021-12-10,APPROVED,28
Coos,2021-12-10,DENIED,1
Coos,2021-12-11,APPROVED,12
Coos,2021-12-11,CANCELED,1
Coos,2021-12-11,PENDING,1
Coos,2021-12-12,APPROVED,8
Coos,2021-12-13,APPROVED,20
Coos,2021-12-14,APPROVED,9
Coos,2021-12-15,APPROVED,23
Coos,2021-12-15,CANCELED,1
Coos,2021-12-16,APPROVED,16
Coos,2021-12-17,APPROVED,20
Coos,2021-12-17,CANCELED,2
Coos,2021-12-18,APPROVED,15
Coos,2021-12-18,DENIED,1
Coos,2021-12-19,APPROVED,18
Coos,2021-12-20,APPROVED,19
Coos,2021-12-20,CANCELED,1
Coos,2021-12-20,PENDING,2
Coos,2021-12-21,APPROVED,20
Coos,2021-12-21,CANCELED,1
Coos,2021-12-21,DENIED,1
Coos,2021-12-21,PENDING,1
Coos,2021-12-22,APPROVED,20
Coos,2021-12-23,APPROVED,22
Coos,2021-12-23,PENDING,1
Coos,2021-12-24,APPROVED,18
Coos,2021-12-24,DENIED,1
Coos,2021-12-24,PENDING,1
Coos,2021-12-26,APPROVED,11
Coos,2021-12-27,APPROVED,15
Coos,2021-12-28,APPROVED,15
Coos,2021-12-28,CANCELED,1
Coos,2021-12-29,APPROVED,5
Coos,2021-12-29,CANCELED,2
Coos,2021-12-30,APPROVED,15
Coos,2021-12-30,CANCELED,1
Coos,2021-12-30,DENIED,1
Coos,2021-12-31,APPROVED,19
Coos,2021-12-31,CANCELED,1
Coos,2021-12-31,PENDING,1
Coos,2022-01-01,APPROVED,7
Coos,2022-01-02,APPROVED,5
Coos,2022-01-03,APPROVED,13
Coos,2022-01-03,CANCELED,1
Coos,2022-01-03,DENIED,1
Coos,2022-01-04,APPROVED,13
Coos,2022-01-04,DENIED,1
Coos,2022-01-04,PENDING,1
Coos,2022-01-05,APPROVED,18
Coos,2022-01-05,CANCELED,1
Coos,2022-01-05,DENIED,1
Coos,2022-01-06,APPROVED,20
Coos,2022-01-07,APPROVED,14
Coos,2022-01-08,APPROVED,11
Coos,2022-01-08,DENIED,1
Coos,2022-01-09,APPROVED,4
Coos,2022-01-10,APPROVED,13
Coos,2022-01-10,CANCELED,1
Coos,2022-01-10,PENDING,1
Coos,2022-01-11,APPROVED,6
Coos,2022-01-12,APPROVED,18
Coos,2022-01-13,APPROVED,13
Coos,2022-01-13,DENIED,1
Coos,2022-01-13,PENDING,1
Coos,2022-01-14,APPROVED,15
Coos,2022-01-15,APPROVED,14
Coos,2022-01-15,CANCELED,1
Coos,2022-01-16,APPROVED,4
Coos,2022-01-17,APPROVED,12
Coos,2022-01-18,APPROVED,10
Coos,2022-01-18,CANCELED,1
Coos,2022-01-18,PENDING,2
Coos,2022-01-19,APPROVED,14
Coos,2022-01-19,PENDING,2
Coos,2022-01-20,APPROVED,16
Coos,2022-01-20,CANCELED,1
Coos,2022-01-21,APPROVED,14
Coos,2022-01-21,CANCELED,1
Coos,2022-01-21,DENIED,1
Coos,2022-01-21,PENDING,1
Coos,2022-01-22,APPROVED,15
Coos,2022-01-22,PENDING,1
Coos,2022-01-23,APPROVED,9
Coos,2022-01-23,PENDING,1
Coos,2022-01-24,APPROVED,10
Coos,2022-01-24,CANCELED,1
Coos,2022-01-24,PENDING,1
Coos,2022-01-25,APPROVED,8
Coos,2022-01-25,CANCELED,2
Coos,2022-01-26,APPROVED,23
Coos,2022-01-27,APPROVED,15
Coos,2022-01-28,APPROVED,16
Coos,2022-01-28,DENIED,2
Coos,2022-01-28,PENDING,1
Coos,2022-01-29,APPROVED,9
Coos,2022-01-30,APPROVED,4
Coos,2022-01-31,APPROVED,13
Coos,2022-02-01,APPROVED,10
Coos,2022-02-02,APPROVED,20
Coos,2022-02-02,CANCELED,2
Coos,2022-02-02,PENDING,1
Coos,2022-02-03,APPROVED,22
Coos,2022-02-04,APPROVED,20
Coos,2022-02-04,PENDING,2
Coos,2022-02-05,APPROVED,11
Coos,2022-02-05,CANCELED,1
Coos,2022-02-06,APPROVED,5
Coos,2022-02-06,CANCELED,2
Coos,2022-02-07,APPROVED,17
Coos,2022-02-07,CANCELED,1
Coos,2022-02-08,APPROVED,15
Coos,2022-02-08,PENDING,1
Coos,2022-02-09,APPROVED,12
Coos,2022-02-09,CANCELED,1
Coos,2022-02-10,APPROVED,13
Coos,2022-02-11,APPROVED,22
Coos,2022-02-11,CANCELED,1
Coos,2022-02-11,PENDING,1
Coos,2022-02-12,APPROVED,15
Coos,2022-02-12,CANCELED,1
Coos,2022-02-12,DENIED,1
Coos,2022-02-13,APPROVED,4
Coos,2022-02-14,APPROVED,21
Coos,2022-02-14,CANCELED,1
Coos,2022-02-15,APPROVED,7
Coos,2022-02-15,CANCELED,1
Coos,2022-02-15,PENDING,1
Coos,2022-02-16,APPROVED,15
Coos,2022-02-16,CANCELED,1
Coos,2022-02-16,PENDING,1
Coos,2022-02-17,APPROVED,10
Coos,2022-02-18,APPROVED,11
Coos,2022-02-18,PENDING,1
Coos,2022-02-19,APPROVED,13
Coos,2022-02-19,CANCELED,1
Coos,2022-02-19,DENIED,1
Coos,2022-02-19,PENDING,2
Coos,2022-02-20,APPROVED,5
Coos,2022-02-20,DENIED,1
Coos,2022-02-21,APPROVED,19
Coos,2022-02-21,PENDING,1
Coos,2022-02-22,APPROVED,17
Coos,2022-02-22,CANCELED,1
Coos,2022-02-23,APPROVED,18
Coos,2022-02-23,CANCELED,1
Coos,2022-02-24,APPROVED,23
Coos,2022-02-25,APPROVED,17
Coos,2022-02-25,PENDING,1
Coos,2022-02-26,APPROVED,23
Coos,2022-02-26,PENDING,1
Coos,2022-02-27,APPROVED,5
Coos,2022-02-27,PENDING,1
Coos,2022-02-28,APPROVED,23
Coos,2022-02-28,CANCELED,1
Coos,2022-02-28,DENIED,1
Coos,2022-02-28,PENDING,1
Coos,2022-03-01,APPROVED,19
Coos,2022-03-01,CANCELED,1
Coos,2022-03-02,APPROVED,25
Coos,2022-03-02,CANCELED,2
Coos,2022-03-03,APPROVED,22
Coos,2022-03-03,CANCELED,1
Coos,2022-03-03,PENDING,1
Coos,2022-03-04,APPROVED,26
Coos,2022-03-04,CANCELED,1
Coos,2022-03-04,DENIED,1
Coos,2022-03-05,APPROVED,14
Coos,2022-03-06,APPROVED,4
Coos,2022-03-06,DENIED,1
Coos,2022-03-07,APPROVED,14
Coos,2022-03-07,PENDING,1
Coos,2022-03-08,APPROVED,18
Coos,2022-03-08,CANCELED,1
Coos,2022-03-09,APPROVED,18
Coos,2022-03-10,APPROVED,13
Coos,2022-03-10,CANCELED,1
Coos,2022-03-10,DENIED,1
Coos,2022-03-11,APPROVED,19
Coos,2022-03-11,DENIED,1
Coos,2022-03-12,APPROVED,14
Coos,2022-03-12,CANCELED,2
Coos,2022-03-13,APPROVED,1
Coos,2022-03-14,APPROVED,18
Coos,2022-03-14,CANCELED,2
Coos,2022-03-14,PENDING,1
Coos,2022-03-15,APPROVED,12
Coos,2022-03-15,DENIED,1
Coos,2022-03-16,APPROVED,13
Coos,2022-03-16,CANCELED,1
Coos,2022-03-16,PENDING,1
Coos,2022-03-17,APPROVED,21
Coos,2022-03-18,APPROVED,19
Coos,2022-03-18,CANCELED,1
Coos,2022-03-18,DENIED,1
Coos,2022-03-19,APPROVED,43
Coos,2022-03-19,CANCELED,1
Coos,2022-03-19,DENIED,1
Coos,2022-03-20,APPROVED,2
Coos,2022-03-21,APPROVED,24
Coos,2022-03-21,CANCELED,1
Coos,2022-03-21,DENIED,1
Coos,2022-03-21,PENDING,1
Coos,2022-03-22,APPROVED,13
Coos,2022-03-23,APPROVED,22
Coos,2022-03-24,APPROVED,16
Coos,2022-03-24,CANCELED,1
Coos,2022-03-25,APPROVED,19
Coos,2022-03-26,APPROVED,12
Coos,2022-03-27,APPROVED,4
Coos,2022-03-28,APPROVED,19
Coos,2022-03-29,APPROVED,15
Coos,2022-03-30,APPROVED,20
Coos,2022-03-31,APPROVED,15
Coos,2022-03-31,CANCELED,3
Coos,2022-03-31,PENDING,1
Coos,2022-04-01,APPROVED,27
Coos,2022-04-02,APPROVED,12
Coos,2022-04-02,CANCELED,1
Coos,2022-04-02,PENDING,1
Coos,2022-04-03,APPROVED,6
Coos,2022-04-04,APPROVED,32
Coos,2022-04-05,APPROVED,15
Coos,2022-04-06,APPROVED,23
Coos,2022-04-07,APPROVED,17
Coos,2022-04-07,CANCELED,1
Coos,2022-04-08,APPROVED,26
Coos,2022-04-09,APPROVED,15
Coos,2022-04-10,APPROVED,2
Coos,2022-04-11,APPROVED,17
Coos,2022-04-11,CANCELED,1
Coos,2022-04-12,APPROVED,7
Coos,2022-04-13,APPROVED,14
Coos,2022-04-13,CANCELED,1
Coos,2022-04-14,APPROVED,18
Coos,2022-04-14,CANCELED,1
Coos,2022-04-14,PENDING,1
Coos,2022-04-15,APPROVED,24
Coos,2022-04-16,APPROVED,13
Coos,2022-04-16,CANCELED,1
Coos,2022-04-16,PENDING,1
Coos,2022-04-18,APPROVED,13
Coos,2022-04-18,CANCELED,2
Coos,2022-04-19,APPROVED,12
Coos,2022-04-19,DENIED,1
Coos,2022-04-20,APPROVED,22
Coos,2022-04-20,CANCELED,2
Coos,2022-04-21,APPROVED,18
Coos,2022-04-22,APPROVED,19
Coos,2022-04-23,APPROVED,12
Coos,2022-04-23,PENDING,1
Coos,2022-04-24,APPROVED,6
Coos,2022-04-24,DENIED,1
Coos,2022-04-24,PENDING,1
Coos,2022-04-25,APPROVED,24
Coos,2022-04-25,CANCELED,2
Coos,2022-04-25,PENDING,1
Coos,2022-04-26,APPROVED,7
Coos,2022-04-26,DENIED,1
Coos,2022-04-27,APPROVED,29
Coos,2022-04-27,PENDING,1
Coos,2022-04-28,APPROVED,25
Coos,2022-04-28,PENDING,1
Coos,2022-04-29,APPROVED,23
Coos,2022-04-29,PENDING,3
Coos,2022-04-30,APPROVED,15
Coos,2022-04-30,PENDING,2
Coos,2022-05-01,APPROVED,3
Coos,2022-05-01,CANCELED,1
Coos,2022-05-01,PENDING,1
Coos,2022-05-02,APPROVED,28
Coos,2022-05-02,DENIED,2
Coos,2022-05-03,APPROVED,16
Coos,2022-05-03,PENDING,1
Coos,2022-05-04,APPROVED,19
Coos,2022-05-04,PENDING,1
Coos,2022-05-05,APPROVED,15
Coos,2022-05-05,DENIED,1
Coos,2022-05-06,APPROVED,22
Coos,2022-05-06,CANCELED,1
Coos,2022-05-06,PENDING,1
Coos,2022-05-07,APPROVED,15
Coos,2022-05-08,APPROVED,9
Coos,2022-05-09,APPROVED,27
Coos,2022-05-09,DENIED,1
Coos,2022-05-10,APPROVED,18
Coos,2022-05-11,APPROVED,11
Coos,2022-05-11,CANCELED,1
Coos,2022-05-12,APPROVED,23
Coos,2022-05-13,APPROVED,19
Coos,2022-05-13,CANCELED,3
Coos,2022-05-13,DENIED,1
Coos,2022-05-14,APPROVED,8
Coos,2022-05-14,PENDING,1
Coos,2022-05-15,APPROVED,8
Coos,2022-05-16,APPROVED,15
Coos,2022-05-17,APPROVED,12
Coos,2022-05-17,CANCELED,1
Coos,2022-05-18,APPROVED,16
Coos,2022-05-19,APPROVED,14
Coos,2022-05-20,APPROVED,19
Coos,2022-05-20,PENDING,1
Coos,2022-05-21,APPROVED,29
Coos,2022-05-21,CANCELED,1
Coos,2022-05-22,APPROVED,1
Coos,2022-05-23,APPROVED,19
Coos,2022-05-24,APPROVED,8
Coos,2022-05-25,APPROVED,16
Coos,2022-05-26,APPROVED,15
Coos,2022-05-27,APPROVED,22
Coos,2022-05-27,PENDING,1
Coos,2022-05-28,APPROVED,16
Coos,2022-05-29,APPROVED,4
Coos,2022-05-30,APPROVED,7
Coos,2022-05-31,APPROVED,12
Coos,2022-05-31,PENDING,1
Coos,2022-06-01,APPROVED,31
Coos,2022-06-02,APPROVED,14
Coos,2022-06-03,APPROVED,23
Coos,2022-06-03,CANCELED,1
Coos,2022-06-03,PENDING,1
Coos,2022-06-04,APPROVED,13
Coos,2022-06-05,APPROVED,7
Coos,2022-06-06,APPROVED,21
Coos,2022-06-06,CANCELED,1
Coos,2022-06-06,PENDING,3
Coos,2022-06-07,APPROVED,11
Coos,2022-06-07,PENDING,1
Coos,2022-06-08,APPROVED,17
Coos,2022-06-09,APPROVED,22
Coos,2022-06-10,APPROVED,26
Coos,2022-06-11,APPROVED,18
Coos,2022-06-11,CANCELED,1
Coos,2022-06-11,PENDING,2
Coos,2022-06-12,APPROVED,6
Coos,2022-06-13,APPROVED,17
Coos,2022-06-13,CANCELED,1
Coos,2022-06-14,APPROVED,8
Coos,2022-06-15,APPROVED,28
Coos,2022-06-15,CANCELED,1
Coos,2022-06-15,DENIED,1
Coos,2022-06-16,APPROVED,10
Coos,2022-06-16,CANCELED,1
Coos,2022-06-16,PENDING,2
Coos,2022-06-17,APPROVED,19
Coos,2022-06-17,CANCELED,1
Coos,2022-06-17,PENDING,1
Coos,2022-06-18,APPROVED,14
Coos,2022-06-18,PENDING,1
Coos,2022-06-19,APPROVED,6
Coos,2022-06-20,APPROVED,20
Coos,2022-06-21,APPROVED,12
Coos,2022-06-21,PENDING,1
Coos,2022-06-22,APPROVED,12
Coos,2022-06-22,CANCELED,2
Coos,2022-06-23,APPROVED,16
Coos,2022-06-24,APPROVED,18
Coos,2022-06-24,PENDING,1
Coos,2022-06-25,APPROVED,8
Coos,2022-06-26,APPROVED,1
Coos,2022-06-27,APPROVED,17
Coos,2022-06-27,CANCELED,1
Coos,2022-06-27,PENDING,1
Coos,2022-06-28,APPROVED,16
Coos,2022-06-29,APPROVED,14
Coos,2022-06-29,PENDING,1
Coos,2022-06-30,APPROVED,20
Coos,2022-06-30,CANCELED,1
Coos,2022-06-30,PENDING,1
Coos,2022-07-01,APPROVED,20
Coos,2022-07-01,CANCELED,1
Coos,2022-07-01,DENIED,1
Coos,2022-07-01,PENDING,1
Coos,2022-07-02,APPROVED,10
Coos,2022-07-02,CANCELED,1
Coos,2022-07-03,APPROVED,1
Coos,2022-07-04,APPROVED,8
Coos,2022-07-05,APPROVED,11
Coos,2022-07-06,APPROVED,18
Coos,2022-07-06,PENDING,1
Coos,2022-07-07,APPROVED,21
Coos,2022-07-08,APPROVED,21
Coos,2022-07-09,APPROVED,9
Coos,2022-07-09,DENIED,1
Coos,2022-07-09,PENDING,1
Coos,2022-07-10,APPROVED,3
Coos,2022-07-11,APPROVED,12
Coos,2022-07-11,CANCELED,1
Coos,2022-07-12,APPROVED,19
Coos,2022-07-12,CANCELED,1
Coos,2022-07-12,DENIED,1
Coos,2022-07-13,APPROVED,14
Coos,2022-07-13,PENDING,1
Coos,2022-07-14,APPROVED,20
Coos,2022-07-15,APPROVED,18
Coos,2022-07-16,APPROVED,9
Coos,2022-07-17,APPROVED,3
Coos,2022-07-18,APPROVED,14
Coos,2022-07-18,DENIED,1
Coos,2022-07-18,PENDING,1
Coos,2022-07-19,APPROVED,11
Coos,2022-07-19,CANCELED,1
Coos,2022-07-20,APPROVED,13
Coos,2022-07-21,APPROVED,16
Coos,2022-07-22,APPROVED,25
Coos,2022-07-23,APPROVED,14
Coos,2022-07-23,DENIED,1
Coos,2022-07-23,PENDING,1
Coos,2022-07-24,APPROVED,3
Coos,2022-07-24,PENDING,1
Coos,2022-07-25,APPROVED,18
Coos,2022-07-25,PENDING,2
Coos,2022-07-26,APPROVED,10
Coos,2022-07-27,APPROVED,11
Coos,2022-07-28,APPROVED,17
Coos,2022-07-28,PENDING,2
Coos,2022-07-29,APPROVED,8
Coos,2022-07-30,APPROVED,10
Coos,2022-07-31,APPROVED,4
Coos,2022-08-01,APPROVED,16
Coos,2022-08-02,APPROVED,9
Coos,2022-08-02,DENIED,1
Coos,2022-08-03,APPROVED,20
Coos,2022-08-03,CANCELED,2
Coos,2022-08-04,APPROVED,22
Coos,2022-08-04,CANCELED,2
Coos,2022-08-04,DENIED,1
Coos,2022-08-04,PENDING,1
Coos,2022-08-05,APPROVED,18
Coos,2022-08-05,PENDING,1
Coos,2022-08-06,APPROVED,8
Coos,2022-08-07,APPROVED,3
Coos,2022-08-08,APPROVED,17
Coos,2022-08-09,APPROVED,14
Coos,2022-08-10,APPROVED,14
Coos,2022-08-10,PENDING,1
Coos,2022-08-11,APPROVED,15
Coos,2022-08-11,CANCELED,1
Coos,2022-08-12,APPROVED,17
Coos,2022-08-12,CANCELED,1
Coos,2022-08-13,APPROVED,12
Coos,2022-08-13,CANCELED,1
Coos,2022-08-13,DENIED,1
Coos,2022-08-14,APPROVED,6
Coos,2022-08-15,APPROVED,15
Coos,2022-08-15,CANCELED,1
Coos,2022-08-15,PENDING,1
Coos,2022-08-16,APPROVED,11
Coos,2022-08-17,APPROVED,23
Coos,2022-08-18,APPROVED,10
Coos,2022-08-18,PENDING,1
Coos,2022-08-19,APPROVED,23
Coos,2022-08-20,APPROVED,11
Coos,2022-08-20,CANCELED,1
Coos,2022-08-21,APPROVED,5
Coos,2022-08-22,APPROVED,12
Coos,2022-08-22,DENIED,1
Coos,2022-08-23,APPROVED,7
Coos,2022-08-24,APPROVED,18
Coos,2022-08-25,APPROVED,7
Coos,2022-08-26,APPROVED,9
Coos,2022-08-26,CANCELED,1
Coos,2022-08-26,DENIED,1
Coos,2022-08-26,PENDING,1
Coos,2022-08-27,APPROVED,9
Coos,2022-08-28,APPROVED,8
Coos,2022-08-29,APPROVED,16
Coos,2022-08-30,APPROVED,14
Coos,2022-08-30,PENDING,1
Coos,2022-08-31,APPROVED,24
Coos,2022-09-01,APPROVED,20
Coos,2022-09-02,APPROVED,16
Coos,2022-09-02,DENIED,1
Coos,2022-09-03,APPROVED,11
Coos,2022-09-04,APPROVED,3
Coos,2022-09-05,APPROVED,7
Coos,2022-09-06,APPROVED,20
Coos,2022-09-07,APPROVED,18
Coos,2022-09-08,APPROVED,7
Coos,2022-09-09,APPROVED,14
Coos,2022-09-10,APPROVED,9
Coos,2022-09-10,PENDING,1
Coos,2022-09-11,APPROVED,6
Coos,2022-09-12,APPROVED,10
Coos,2022-09-12,DENIED,2
Coos,2022-09-13,APPROVED,15
Coos,2022-09-13,PENDING,1
Coos,2022-09-14,APPROVED,19
Coos,2022-09-15,APPROVED,16
Coos,2022-09-16,APPROVED,16
Coos,2022-09-16,CANCELED,1
Coos,2022-09-17,APPROVED,16
Coos,2022-09-17,DENIED,1
Coos,2022-09-18,APPROVED,5
Coos,2022-09-19,APPROVED,13
Coos,2022-09-19,CANCELED,1
Coos,2022-09-19,PENDING,1
Coos,2022-09-20,APPROVED,11
Coos,2022-09-20,CANCELED,2
Coos,2022-09-20,DENIED,1
Coos,2022-09-20,PENDING,1
Coos,2022-09-21,APPROVED,16
Coos,2022-09-21,CANCELED,1
Coos,2022-09-21,PENDING,2
Coos,2022-09-22,APPROVED,17
Coos,2022-09-22,PENDING,1
Coos,2022-09-23,APPROVED,20
Coos,2022-09-24,APPROVED,10
Coos,2022-09-25,APPROVED,7
Coos,2022-09-25,PENDING,1
Coos,2022-09-26,APPROVED,13
Coos,2022-09-26,CANCELED,1
Coos,2022-09-26,PENDING,2
Coos,2022-09-27,APPROVED,13
Coos,2022-09-27,CANCELED,2
Coos,2022-09-28,APPROVED,16
Coos,2022-09-29,APPROVED,21
Coos,2022-09-29,CANCELED,1
Coos,2022-09-30,APPROVED,28
Coos,2022-09-30,CANCELED,1
Coos,2022-10-01,APPROVED,11
Coos,2022-10-01,PENDING,1
Coos,2022-10-02,APPROVED,7
Coos,2022-10-03,APPROVED,23
Coos,2022-10-03,DENIED,1
Coos,2022-10-03,PENDING,2
Coos,2022-10-04,APPROVED,13
Coos,2022-10-04,CANCELED,1
Coos,2022-10-04,PENDING,1
Coos,2022-10-05,APPROVED,13
Coos,2022-10-06,APPROVED,16
Coos,2022-10-07,APPROVED,19
Coos,2022-10-07,PENDING,1
Coos,2022-10-08,APPROVED,11
Coos,2022-10-09,APPROVED,6
Coos,2022-10-10,APPROVED,15
Coos,2022-10-11,APPROVED,11
Coos,2022-10-11,CANCELED,1
Coos,2022-10-12,APPROVED,21
Coos,2022-10-12,PENDING,1
Coos,2022-10-13,APPROVED,14
Coos,2022-10-13,PENDING,1
Coos,2022-10-14,APPROVED,22
Coos,2022-10-14,CANCELED,1
Coos,2022-10-14,PENDING,2
Coos,2022-10-15,APPROVED,17
Coos,2022-10-15,PENDING,1
Coos,2022-10-16,APPROVED,8
Coos,2022-10-17,APPROVED,11
Coos,2022-10-17,CANCELED,2
Coos,2022-10-17,PENDING,1
Coos,2022-10-18,APPROVED,17
Coos,2022-10-18,CANCELED,1
Coos,2022-10-19,APPROVED,17
Coos,2022-10-19,CANCELED,1
Coos,2022-10-20,APPROVED,9
Coos,2022-10-20,PENDING,1
Coos,2022-10-21,APPROVED,23
Coos,2022-10-21,PENDING,1
Coos,2022-10-22,APPROVED,20
Coos,2022-10-23,APPROVED,8
Coos,2022-10-24,APPROVED,30
Coos,2022-10-24,CANCELED,1
Coos,2022-10-25,APPROVED,17
Coos,2022-10-26,APPROVED,22
Coos,2022-10-26,PENDING,1
Coos,2022-10-27,APPROVED,23
Coos,2022-10-27,PENDING,2
Coos,2022-10-28,APPROVED,31
Coos,2022-10-28,CANCELED,1
Coos,2022-10-28,PENDING,1
Coos,2022-10-29,APPROVED,7
Coos,2022-10-30,APPROVED,2
Coos,2022-10-31,APPROVED,14
Coos,2022-11-01,APPROVED,9
Coos,2022-11-02,APPROVED,28
Coos,2022-11-02,CANCELED,1
Coos,2022-11-02,PENDING,2
Coos,2022-11-03,APPROVED,37
Coos,2022-11-04,APPROVED,31
Coos,2022-11-04,DENIED,1
Coos,2022-11-04,PENDING,2
Coos,2022-11-05,APPROVED,23
Coos,2022-11-05,CANCELED,3
Coos,2022-11-05,DENIED,1
Coos,2022-11-06,APPROVED,12
Coos,2022-11-06,PENDING,1
Coos,2022-11-07,APPROVED,28
